4.88864e-7,1.05794e-6,1.39871e-6,1.15921e-6,4.70363e-7,5.3251e-7,7.22379e-7,4.1818e-7,6.42374e-8,3.51472e-7,4.81982e-7,3.92997e-7
1.07043e-5,9.80461e-6,1.27801e-5,1.2817e-5,1.20366e-5,1.12404e-5,1.19127e-5,1.04078e-5,8.3169e-6,7.15753e-6,6.46483e-6,6.12195e-6
3.67652e-5,3.83092e-5,4.05471e-5,3.65635e-5,3.17479e-5,3.24381e-5,3.44452e-5,3.86864e-5,3.46405e-5,2.24169e-5,2.60211e-5,2.50878e-5
4.87997e-5,5.37142e-5,6.04349e-5,3.6642e-5,2.13764e-5,2.41941e-5,2.30997e-5,3.38918e-5,2.33621e-5,1.87164e-5,3.33187e-5,4.96202e-5
1.55641e-5,2.47329e-5,2.23816e-5,1.49289e-5,1.91679e-5,2.65809e-5,2.39771e-5,1.43993e-5,1.78961e-5,1.57185e-5,2.01717e-5,2.0141e-5
1.68615e-5,1.84216e-5,1.59455e-5,1.48644e-5,1.83997e-5,2.00255e-5,1.72575e-5,1.95714e-5,1.7882e-5,8.85454e-6,1.0451e-5,1.15024e-5
1.51363e-5,1.48484e-5,1.20895e-5,1.49909e-5,1.86892e-5,1.09114e-5,1.00299e-5,7.18298e-6,1.10934e-5,1.22495e-5,9.90725e-6,1.11487e-5
1.43005e-5,1.27518e-5,1.27618e-5,1.32574e-5,1.47813e-5,1.14491e-5,1.13599e-5,1.58398e-5,9.6177e-6,1.50444e-5,1.36578e-5,1.29615e-5
1.23177e-5,2.64393e-5,2.38084e-5,2.69927e-5,2.45153e-5,2.03004e-5,1.36067e-5,1.74642e-5,1.98906e-5,1.66052e-5,1.29603e-5,1.55192e-5
9.64006e-6,1.49438e-5,1.56674e-5,1.66042e-5,1.91743e-5,1.43358e-5,1.62003e-5,1.38028e-5,1.31911e-5,1.66963e-5,1.10423e-5,1.09705e-5
1.55285e-5,1.45267e-5,1.90976e-5,2.32018e-5,2.10571e-5,1.7681e-5,1.2569e-5,1.43117e-5,1.92239e-5,2.70227e-5,2.03069e-5,1.20672e-5
