-12.1638,-1.87821,-2.3504,2.1378,-0.00193615,0.887135,-1.72581,-0.187904,1.57883,0.0225002,0.00674165,0.0879163,-0.192122,0.360619,0.191958,-0.927088,0.139254,0.310506,-0.129269,-0.151059
-12.4512,-1.82323,-2.38711,2.27806,0.112758,1.03121,-1.57436,-0.345427,1.29294,-0.433654,-0.201205,0.101017,-0.183,0.656791,0.402909,-0.639242,0.295327,0.613172,-0.0486969,-0.107011
-12.3034,-1.53592,-2.29667,1.88977,-0.269366,0.742845,-1.73526,-0.285203,1.45754,-0.28513,-0.113335,0.0287436,-0.379716,0.461263,0.526949,-0.832104,0.325569,0.424298,-0.133193,0.0164208
-12.6816,-1.5992,-2.42625,1.76022,-0.121883,0.833449,-1.82088,-0.358059,1.13428,-0.498418,-0.266153,-0.183615,-0.0380688,0.623821,0.384604,-0.687948,0.261039,0.390638,-0.110987,-0.0465198
-11.7591,-1.49463,-2.10584,2.14194,-0.536716,0.467522,-1.06962,-0.462231,1.48554,-0.107621,-1.01518,-0.146042,-0.0318812,0.38971,0.447488,-0.294967,-0.0227773,0.504356,-0.0573193,-0.305193
-10.4656,-1.19039,-3.13084,1.50401,-0.674445,0.868557,-0.32434,-0.711009,0.836447,0.754672,-0.74927,-0.145551,-0.181844,0.142846,0.406196,-0.254934,-0.451021,0.0583024,0.00291633,0.306139
-11.4789,-1.30903,-3.03799,1.47786,-0.516728,0.826452,-0.790144,-0.912758,1.04065,0.334863,-0.719816,-0.335411,-0.293001,0.217188,0.748666,-0.454597,-0.662491,0.230828,0.127295,-0.0999056
-11.5571,-1.59348,-2.59581,1.91734,-0.743354,0.781808,-1.17081,-1.0618,0.875114,0.509154,-0.225959,-0.176707,-0.313907,0.349725,0.916341,-0.194553,-0.267587,0.571787,0.368315,-0.0434639
-11.9398,-1.32491,-2.57763,1.81721,-0.245272,1.05687,-1.03632,-0.685376,0.970303,0.654077,-0.205684,-0.187552,-0.274104,0.2138,0.723625,-0.664095,-0.511223,0.372525,0.167961,0.0431729
-11.9605,-1.444,-2.68524,1.92125,-0.131161,1.08787,-1.15014,-0.70643,1.03546,0.587702,-0.48364,-0.412335,-0.450402,0.136707,0.877761,-0.371768,-0.0209165,0.574446,0.237493,-0.0958505
-10.8838,-1.79269,-2.25296,1.46486,0.0974928,0.700927,-0.489012,-1.01319,1.12801,0.387735,-0.107936,-0.560694,-0.328376,0.0475497,0.80342,-0.426084,-0.280863,0.439066,0.164732,-0.128238
-9.87157,-1.04364,-2.69708,0.777623,0.220479,0.298042,0.463333,-0.957281,0.270062,-0.26601,0.31571,-0.194064,0.00742117,-0.187689,0.180044,-1.09206,0.209483,0.864533,0.18504,-0.188912
-9.52158,-0.957166,-2.98832,0.72102,-0.35109,0.208729,0.608294,-0.511716,0.204826,-0.429426,0.367348,0.152721,0.32254,0.112938,-0.00591443,-1.00968,0.218946,0.957054,0.156741,-0.291377
-10.7147,-1.26938,-3.09172,0.57779,-0.0726902,0.549594,0.599259,-0.723096,0.0355069,-0.591007,0.0937749,0.23303,0.462899,0.0264645,-0.0561872,-1.29778,0.24478,1.08299,-0.129179,-0.324271
-10.8343,-1.39931,-2.92508,0.872652,0.0544226,0.793718,0.384237,-0.668369,0.0368543,-0.84421,-0.0100368,-0.0136172,0.368293,0.122475,-0.311171,-0.964553,0.534289,1.24087,0.0776918,-0.163045
-10.656,-1.17938,-2.83831,0.797943,-0.12815,1.0483,0.366207,-0.717854,0.327435,-0.56158,0.0818701,-0.0124192,0.346779,0.143821,-0.0815008,-0.94859,0.246757,1.06649,-0.00158832,-0.264818
-10.927,-1.21056,-2.96798,0.8486,0.137772,0.999463,0.409338,-0.694014,0.318623,-0.213164,0.337146,0.07218,0.319233,0.0828149,-0.0699879,-0.874765,0.406342,1.24899,-0.0779326,-0.361283
-10.3595,-0.887902,-2.87985,0.90952,0.0340217,0.880054,0.579177,-0.834514,0.126763,-0.239089,0.18985,-0.125174,0.0577922,0.0150899,-0.133683,-0.938478,0.188567,1.12896,0.0201173,-0.252166
-9.58221,-0.948032,-3.13562,0.464413,-0.600526,0.589459,0.770045,-0.921986,-0.156105,0.142724,-0.052074,-0.22318,0.197394,-0.00651748,0.135212,-0.596639,-0.224156,0.818786,0.0183201,-0.157079
-10.5633,-1.03272,-2.97077,0.380661,-0.286033,1.04862,0.46587,-1.07994,0.093614,-0.208237,-0.111817,-0.112902,0.148745,-0.293609,0.0293769,-0.60443,-0.0514171,1.16197,0.131342,-0.414077
-11.0529,-1.2077,-2.99934,0.804945,0.0570563,0.960807,0.668765,-1.10509,-0.244447,-0.438355,0.107393,0.20359,0.252713,-0.00846902,-0.0126571,-0.857763,0.0115627,1.39269,0.0700316,-0.396637
-10.9728,-0.996271,-2.9171,0.552676,-0.182622,0.772128,0.523484,-0.70003,-0.270995,-0.252826,0.159053,0.0397361,0.271797,-0.168276,-0.0268605,-1.00178,0.0835022,1.19218,-0.0818543,-0.356858
-11.1496,-1.09801,-3.0698,0.477672,-0.0904688,0.861508,0.471382,-0.829889,0.0257243,-0.188392,0.213913,0.179837,0.301446,-0.174472,-0.0151624,-0.937646,0.135991,1.16315,0.115185,-0.501511
-10.7141,-1.14579,-2.7901,0.958027,-0.236921,1.24627,0.312893,-1.10406,0.191571,-0.506414,-0.0126824,0.338805,0.305819,0.192212,-0.097517,-0.609682,0.296618,1.01317,0.175928,-0.46828
-10.4319,-1.59236,-3.06601,0.907491,-0.28163,1.16017,0.0934207,-0.758645,0.381348,-0.35465,-0.258908,0.414253,-0.0235007,0.149338,-0.593977,-1.12937,0.614324,0.87269,0.140309,-0.270844
-10.4778,-1.07391,-3.01209,1.1203,-0.177027,0.89405,0.134263,-0.565129,0.535266,-0.335905,-0.104033,0.664494,0.559441,0.359843,-0.474395,-0.91563,0.580023,0.923096,-0.0083649,-0.504682
-10.744,-1.06907,-2.79317,0.98063,-0.272123,1.03043,0.024776,-0.78413,0.517524,-0.591584,-0.216559,0.670782,0.343403,0.0116125,-0.338758,-1.04854,0.548687,0.926219,-0.00734641,-0.298964
-11.1847,-1.14935,-2.82025,1.12023,-0.252441,1.2413,0.185312,-0.754886,0.505643,-0.707572,-0.312763,0.281821,0.11919,0.116526,-0.417476,-0.943764,0.653626,0.815842,0.0186578,-0.329898
-11.201,-0.982745,-2.88876,1.22225,0.00443299,0.940112,0.0303863,-1.16693,0.173909,-0.553351,-0.106953,0.275102,0.19922,0.180802,-0.321274,-0.901653,0.440743,0.915095,-0.0384352,-0.289848
-11.1796,-1.06481,-2.80714,1.17122,-0.0991742,1.04558,-0.0726332,-1.07915,0.389763,-0.558288,-0.167762,0.245177,0.0649441,0.152582,-0.401246,-0.852971,0.471473,0.953301,0.0778559,-0.208448
-10.7266,-0.732972,-2.67467,0.843184,-0.338408,0.970784,0.308256,-1.1469,0.597947,-0.205226,-0.476298,0.208008,0.0741322,0.0293785,-0.196295,-0.465774,0.0472444,0.54491,0.0783914,-0.307767
-10.1664,-1.10682,-3.20591,0.868684,-0.826799,0.866949,0.51424,-0.961927,0.357994,0.194625,-0.336849,-0.0432342,0.0760916,0.19273,0.168906,-0.298963,-0.093255,0.393778,-0.158352,-0.188788
-11.2336,-1.12398,-3.06935,1.41108,-0.405738,1.06032,0.207145,-1.12476,0.432081,-0.0330537,-0.280226,0.0496227,-0.297362,0.125971,0.0687832,-0.561399,0.182835,0.825366,-0.0880415,-0.475316
-11.3312,-1.00789,-2.48235,1.48972,-0.408978,0.87294,-0.0543699,-1.19043,0.564624,-0.0908087,-0.0354109,0.0714873,0.0301237,0.157289,0.0157488,-0.504587,-0.1104,0.696853,0.106897,-0.0843057
-11.5918,-0.628834,-2.50555,0.893333,-0.528302,1.05464,0.117446,-1.07665,0.755042,-0.199748,-0.249023,0.101917,-0.061035,0.316854,0.0089715,-0.631652,-0.0218383,0.518076,0.0892712,-0.0626285
-11.7237,-0.931303,-2.86162,1.04807,0.0301602,0.729218,0.231232,-1.14581,0.384569,0.0510424,-0.329289,-0.0480333,-0.0316164,0.104692,0.235969,-0.807809,0.303096,0.723275,-0.0198993,-0.086176
-10.9489,-0.992958,-2.07781,1.08649,0.207017,0.548012,0.517256,-1.2373,0.675171,0.0633772,0.302827,-0.272151,-0.0905224,0.0941008,0.137069,-0.903197,0.538089,0.703781,-0.104362,-0.0657596
-9.57906,-0.599509,-2.81384,0.760135,-0.240545,-0.0567646,0.860813,-0.825381,0.183034,-0.579137,0.449059,0.043098,0.0754927,0.0469743,-0.054479,-0.958694,0.289255,0.785256,0.144001,-0.0236102
-10.667,-0.833121,-2.42156,0.59908,-0.414692,0.451392,0.995829,-0.925905,-0.0373823,-0.554366,0.227301,0.0362416,0.258439,0.0979337,-0.393966,-1.08322,0.397812,1.13687,0.0221644,-0.222648
-11.282,-0.896474,-2.05574,0.750117,-0.391433,0.498379,1.06678,-0.946173,-0.272433,-0.757096,0.572642,0.555713,0.351218,0.410588,-0.216268,-1.09859,0.340537,0.709587,-0.161734,-0.118755
-11.4253,-0.929058,-2.22856,0.906246,-0.165621,0.522661,0.982395,-0.953095,-0.30143,-0.713282,0.189127,0.332405,0.267157,0.109274,-0.219448,-0.898955,0.216286,0.849838,-0.0172964,-0.19252
-11.3773,-1.04526,-2.65458,0.795061,-0.156039,0.608439,0.870151,-0.904769,-0.0673963,-0.489578,0.15272,0.124611,0.2728,0.149612,-0.0456959,-0.940675,0.309544,0.812074,-0.128856,-0.169542
-10.73,-0.903975,-2.43623,0.504568,0.385344,0.0876601,0.628534,-0.401114,-0.0951843,-0.104464,-0.0654506,0.857664,-0.407509,0.0732727,-0.293396,-1.02585,0.352788,0.455319,0.559027,-0.119291
-9.28767,-0.337062,-2.51292,-0.0422754,-0.0492977,-0.312051,0.622111,0.433155,-0.0556499,-0.564053,-0.957879,0.707242,-0.54507,0.26596,0.302821,-0.382724,-0.206169,-0.038064,0.267312,-0.32055
-8.83084,-0.19417,-2.86746,-0.38776,-0.484842,-0.294925,0.676386,0.205601,0.181168,-0.442776,-0.807194,0.696811,-0.274081,0.408233,0.438799,-0.161996,-0.191151,-0.206658,-0.0834678,-0.323372
-9.81073,-0.136634,-2.93091,-0.532009,-0.233986,-0.0189519,0.994241,0.444215,0.156184,-0.689983,-1.02817,0.560659,-0.310007,0.436578,0.539874,-0.317934,-0.262081,0.0512353,0.158622,-0.339742
-9.9211,-0.506837,-3.15432,-0.409733,-0.115588,0.146627,0.822046,0.598827,0.12943,-0.991225,-1.13254,0.531583,-0.462131,0.557792,0.437657,-0.495546,-0.153531,-0.0414595,0.0617229,-0.334633
-10.2263,-0.261498,-3.28475,-0.432929,0.0619191,-0.0109372,0.950554,0.531368,0.229661,-0.842877,-1.18662,0.577429,-0.496322,0.518098,0.260773,-0.606202,-0.134657,-0.211371,0.247674,-0.187983
-10.0598,-0.362652,-3.01236,-0.433981,0.0685638,0.0863051,0.806934,0.717042,0.412051,-0.790744,-0.932665,0.662287,-0.17373,0.173768,0.286999,-0.590138,-0.317881,-0.192198,0.344607,-0.178273
-9.0188,-0.364855,-2.94355,-0.165265,-0.0423303,0.169375,0.0883016,0.867075,0.220569,-0.542653,-1.26791,0.678604,0.0552412,0.0225274,0.297642,-0.533497,0.187153,-0.277326,0.215607,-0.261955
-8.07127,0.557661,-2.83468,-0.503373,-0.291052,-0.401561,-0.365026,0.992341,0.589736,-0.152323,-1.4546,0.293235,-0.0341348,-0.124558,0.237733,-0.266921,0.666407,0.201718,-0.0580324,-0.471267
-9.13828,0.521895,-3.12249,-0.847123,-0.147618,-0.306317,0.000705819,1.16691,0.795346,-0.218306,-1.33746,0.412104,-0.325151,-0.0816891,0.249217,-0.561087,0.960207,0.0672936,-0.278027,-0.45499
-9.29867,0.17736,-3.05118,-0.883011,-0.364337,-0.244561,-0.157723,1.05963,0.907442,-0.31233,-1.51549,0.261074,-0.0608559,-0.246081,0.261363,-0.178252,0.807074,0.2085,0.0938103,-0.54827
-9.44512,0.0536984,-3.43353,-0.651767,-0.089389,-0.175858,0.0935529,1.3144,0.904239,-0.344296,-1.62386,-0.0893599,-0.224133,-0.330465,0.420531,-0.0232565,0.668834,0.361016,-0.1391,-0.5299
-9.43314,0.19946,-3.23312,-0.643368,-0.336866,-0.292574,-0.116366,1.25885,0.835121,-0.33685,-1.55818,0.0459114,-0.142068,-0.093987,0.375859,-0.180693,0.684141,0.129533,-0.255892,-0.419905
-9.19975,0.327847,-3.0204,-0.590726,-0.595355,0.467922,-0.320882,1.22356,0.999142,-0.459448,-0.939696,-0.304352,-0.10944,-0.0549898,0.0821846,0.265623,0.172419,0.191981,-0.140438,-0.514033
-8.17612,1.06339,-2.51155,-0.821496,-0.842047,0.201715,-0.898453,0.699187,1.02568,0.291686,-0.161597,-0.156833,0.105891,-0.227889,0.140805,0.121113,-0.258115,0.360144,0.201164,-0.144952
-7.59156,1.08542,-2.82659,-0.913423,-0.635534,-0.022479,-1.02158,0.489063,0.57301,0.501155,0.0275517,-0.0734496,-0.16357,-0.179459,0.0853678,0.0464501,-0.374589,0.182865,0.300847,-0.123507
-8.60181,0.702596,-2.9693,-1.05361,-0.756592,-0.11115,-1.19353,0.922293,1.24182,0.464799,-0.118741,-0.206152,-0.256487,-0.162258,-0.0592705,-0.411876,-0.236592,0.146441,0.444805,0.234992
-8.85724,0.829537,-2.73816,-1.06933,-0.778514,0.0177036,-1.24307,0.733321,1.3129,0.530783,-0.448184,-0.318356,-0.122374,-0.283076,-0.138979,-0.469747,-0.501598,-0.00941833,0.320372,0.162938
-8.8682,0.689678,-2.68423,-1.13662,-0.919298,0.000778092,-1.0443,0.615292,1.11365,0.493304,-0.411848,-0.177804,-0.138139,-0.0115387,-0.218069,-0.489627,-0.35191,0.0727264,0.308717,0.15279
-8.79014,0.634965,-2.81708,-0.867579,-0.877516,-0.0458123,-0.92473,0.998007,1.26865,0.625137,-0.333085,0.0111673,-0.0947271,-0.240338,-0.0588986,-0.561958,-0.212622,0.197781,0.281826,0.0744634
-8.74422,0.604376,-2.60282,-0.865263,-0.837364,-0.260917,-1.05611,0.885083,0.810701,0.698174,-0.402888,-0.210469,-0.40581,-0.188541,0.144316,-0.455397,-0.260677,0.020477,0.363622,-0.187213
-7.77261,0.94258,-2.45422,-1.16283,-0.54978,-0.367612,-1.22734,0.731218,0.936085,0.672423,-0.699436,-0.140426,-0.0648116,-0.00505274,-0.120698,-0.227545,0.238938,-0.00688389,0.366941,-0.102729
-8.64656,0.804556,-2.53906,-1.0812,-0.893227,-0.222254,-1.08207,1.08725,1.09533,0.938752,-0.762068,-0.379999,-0.105603,-0.190891,-0.20185,-0.443794,0.187531,0.276624,0.0802663,-0.265558
-8.77791,0.966464,-2.90917,-1.01341,-0.754774,-0.370523,-1.18144,0.878801,1.19757,0.96416,-0.679107,-0.185193,-0.228974,-0.241839,0.10585,-0.389141,0.115364,0.180051,0.253707,-0.0127318
-8.67906,0.93542,-2.79071,-1.02239,-0.752694,-0.0307289,-1.45513,0.947541,1.23137,0.818859,-0.533742,-0.153295,-0.353793,-0.166292,0.0176173,-0.316528,-0.0254857,0.0515401,0.450929,0.00988991
-8.86735,0.856636,-2.53194,-1.04076,-0.536935,-0.0512001,-1.32718,0.883292,1.31222,0.941745,-0.619699,-0.128912,-0.232954,-0.4003,0.0720578,-0.502675,-0.0976228,0.0288986,0.379,-0.0442542
-8.63534,0.470209,-2.3594,-0.903386,-0.664631,-0.509539,-1.15333,0.969072,1.05271,0.889605,-0.767471,0.173916,-0.314044,-0.18669,-0.142893,-0.378465,-0.192214,0.202074,0.422809,-0.159281
-8.13789,0.749153,-2.37328,-1.06052,-0.766926,-0.641597,-0.884155,1.40448,0.631254,0.476231,-0.408553,0.378474,-0.334751,-0.142331,0.0359195,0.0337126,-0.251753,0.0309949,0.382829,-0.184568
-8.8741,0.660281,-2.82137,-1.6844,-0.739684,-0.256293,-1.1208,1.54587,1.05817,0.587838,-0.344805,0.254274,-0.312451,0.0990288,0.0415533,-0.168666,-0.119744,-0.219341,0.526446,0.0520483
-9.00804,0.665969,-2.92731,-1.47766,-0.635836,-0.134372,-1.29887,1.46466,1.22929,0.584896,-0.780173,0.163299,-0.330513,-0.12365,-0.0291667,-0.276677,-0.213304,-0.224402,0.406285,0.0801051
-8.99453,0.640214,-2.76534,-0.888612,-0.59003,-0.354521,-1.02019,1.32907,1.291,0.603249,-0.875299,0.000267025,0.0105772,-0.224314,0.214023,-0.309266,-0.361912,0.00622189,0.377981,0.188097
-9.1782,0.324391,-3.00462,-0.95172,-0.943907,-0.334479,-1.16841,1.23851,1.31193,0.290892,-0.727431,0.250279,-0.198958,-0.293817,0.239977,-0.563567,-0.416959,-0.0108161,0.297886,-0.0135514
-8.61625,0.41801,-2.58072,-0.98691,-0.465961,-0.721763,-0.622736,1.16297,1.36505,0.210463,-0.507832,0.101274,-0.0594135,-0.489114,0.269579,-0.424695,-0.181981,-0.0580818,0.378708,0.00648197
-8.20281,0.220881,-2.82281,-1.17994,-0.442831,-1.21177,-0.219697,1.3262,0.810237,-0.0707405,0.050767,-0.126812,-0.146892,-0.249274,0.117639,-0.761467,0.0188194,-0.146933,0.175823,0.0451946
-8.22973,0.387163,-2.75738,-1.0783,-0.775821,-1.05914,0.0249644,1.34,0.339852,-0.163057,0.190293,-0.0922864,-0.333982,-0.0755995,-0.0386919,-0.797823,0.0551701,0.124947,0.376929,0.0776142
-8.70845,0.452717,-2.82387,-1.40049,-0.326454,-0.737879,-0.206699,1.54186,0.506213,0.0765365,0.114058,-0.00426382,-0.233069,-0.202549,-0.132117,-0.973551,0.122658,0.266907,0.283308,0.117359
-8.82094,0.368095,-2.90371,-1.12008,-0.504133,-0.611874,-0.414867,1.37108,0.695787,0.0302144,0.0590747,0.226386,0.0720589,-0.0320105,-0.0603043,-0.686832,0.172929,0.19905,0.400898,0.263035
-8.90894,0.283508,-2.68195,-0.877708,-0.514312,-0.712214,-0.301549,1.31501,0.65055,-0.0243617,-0.136773,0.170696,0.0891956,-0.0442072,-0.0552145,-0.604308,-0.237513,-0.0546083,0.259926,0.128116
-9.18559,0.278164,-2.55386,-1.03126,-0.655352,-0.835952,-0.0592381,1.72595,0.364841,-0.0181449,0.0615154,0.129499,-0.162016,-0.147152,0.0593041,-0.697579,-0.0907341,0.133722,0.387579,0.171105
-8.67326,0.231005,-2.33973,-1.06995,-0.57918,-0.908911,-0.155417,1.53777,0.355917,0.102598,-0.33041,0.30222,-0.13129,0.0703944,-0.495145,-0.700274,-0.0635909,-0.0585217,0.0509297,-0.178895
-8.08447,0.43535,-2.63631,-1.22166,-0.235154,-0.976746,-0.50214,1.07198,0.234138,0.13647,-0.237865,0.409568,-0.0403802,0.103213,-0.192463,-0.0371023,-0.020127,0.00598682,0.100634,-0.274022
-8.96109,0.350657,-2.77306,-1.47582,0.0478497,-0.452545,-0.442779,1.50084,0.651934,0.105752,-0.0982965,0.526311,-0.0497447,-0.159036,-0.271643,-0.574933,-0.176809,-0.00158187,0.223663,0.0157686
-9.12957,0.0445701,-2.81692,-0.795939,0.101161,-0.661686,-0.395697,1.20111,0.293706,0.0441856,-0.0615105,0.687878,-0.108634,-0.150572,-0.292454,-0.731221,-0.0975053,0.306215,0.521786,-0.0334434
-9.55646,0.242357,-2.71137,-0.465896,-0.122237,-0.708951,-0.605919,0.798794,0.200346,-0.0989079,0.326679,0.652245,0.0282221,-0.514866,-0.0835615,-0.599236,0.154313,0.595814,0.379278,-0.0726856
-9.78619,0.0629702,-2.75505,-0.835623,-0.171245,-0.638085,-0.336823,1.23927,0.51296,-0.180761,-0.0596053,0.711214,0.0706666,-0.740304,-0.544129,-0.569926,-0.0571984,0.213163,0.343742,-0.126048
-9.00367,-0.0740467,-2.73252,-0.617384,-0.00480396,-0.26058,-0.858508,1.50958,0.378388,0.143834,0.226198,0.30655,0.423557,-0.450103,-0.306766,-0.484858,-0.201378,0.642745,0.308712,0.00903105
-8.37345,0.67285,-2.66748,-0.884378,-0.141613,-0.207183,-1.55774,1.2702,0.147919,0.0575429,0.206791,-0.207172,-0.00450769,-0.333452,-0.205861,-0.528303,-0.12555,0.770123,0.238219,0.0946128
-8.172,0.7973,-2.78218,-1.26639,-0.183662,-0.235577,-1.36649,0.94397,0.221461,0.398416,0.170139,-0.297682,-0.122301,-0.145232,-0.00500722,-0.345762,-0.0170002,0.886652,0.325953,0.0504794
-8.98023,0.560861,-2.55221,-1.23832,-0.351392,-0.269911,-1.35803,1.22778,0.64794,0.542571,-0.0599022,-0.177823,0.0214213,-0.493521,-0.110711,-0.631204,-0.201,0.978364,0.571776,-0.503076
-9.07798,0.622727,-2.35058,-0.75676,-0.171859,-0.384009,-1.22709,1.627,0.738337,0.615028,0.231275,-0.253256,-0.151823,-0.473093,-0.257835,-0.901073,-0.370307,1.12082,0.558725,-0.264852
-9.22322,0.37007,-2.98924,-1.20833,-0.165196,-0.554624,-1.40015,1.74729,0.738092,0.604262,0.21523,-0.336022,-0.11088,-0.136045,-0.252629,-0.58471,-0.222643,0.82525,0.518725,-0.0162445
-8.96875,0.0618799,-3.04192,-1.43024,-0.453264,-0.0526193,-1.09215,1.25405,0.955495,0.479652,0.0284741,-0.190443,-0.481237,-0.394741,-0.331057,-0.752035,-0.135692,0.382197,0.355257,-0.0965082
-8.16449,0.751185,-2.36888,-1.29148,-0.551635,0.450707,-1.10401,0.258668,0.69902,0.319101,0.583192,0.117512,-0.599366,-0.265972,0.0771099,-0.337295,0.0444659,-0.122875,0.195468,-0.0902977
-7.40122,1.29865,-2.10969,-1.13086,-0.587299,0.1406,-1.28571,0.0601938,-0.0598573,0.175297,1.08759,0.385302,-0.66078,-0.296783,0.0941095,-0.250293,-0.000692935,-0.332351,0.048808,0.0127262
-7.77327,1.2988,-2.39628,-0.990887,-0.54927,-0.157474,-1.5429,0.227619,0.226149,0.414569,1.09431,0.543243,-0.807959,-0.377224,0.0830402,-0.0487762,0.177705,-0.406528,-0.178595,0.0250344
-8.27323,0.973205,-2.57703,-1.474,-0.733517,0.0413117,-1.65144,0.540782,0.909021,1.00872,1.30207,0.539162,-0.410308,-0.192961,0.152043,-0.0530332,-0.176998,-0.687809,-0.38429,-0.189781
-8.32021,1.03919,-2.59407,-1.73429,-1.05702,-0.0284428,-1.66659,0.289865,0.52705,0.769849,0.977199,0.359953,-0.572163,-0.0732182,0.0997567,-0.260414,-0.0484692,-0.61739,-0.352108,-0.215218
-8.25956,0.938452,-2.74434,-1.65121,-0.825205,0.0714198,-1.42734,0.368548,0.563865,0.747247,1.20875,0.380344,-0.575904,0.0305575,0.0639299,-0.361253,-0.0777317,-0.609595,-0.392263,-0.14247
