0.000100519,9.75492e-5,9.30434e-5,9.85702e-5,0.000136238,0.000118395,0.000100285,0.000171117,0.000255102,0.000272352,0.000231497,0.0001922
0.000143828,0.00010229,0.000150415,0.000122202,9.93814e-5,0.000218058,0.000176918,0.000180292,0.000170244,0.000187803,0.000337151,0.00519422
6.79767e-5,9.66279e-5,6.83049e-5,4.78774e-5,8.59933e-5,0.00013064,9.24117e-5,8.8872e-5,0.000223239,0.000186534,0.000130621,0.00398767
9.18628e-5,0.000113316,0.00010269,9.39931e-5,0.000101806,0.000183146,0.000176638,0.000125289,0.000199631,0.000203166,0.000134029,0.0040171
9.35854e-5,0.000353333,0.000628647,0.000418601,0.000158616,0.000309905,0.00032463,0.000504432,0.0051068,0.0106321,0.00511253,0.00278262
9.825e-5,0.000137009,0.000212038,0.00016704,0.000148878,0.000104478,0.000189989,0.000239842,0.00414919,0.009646,0.0045646,0.00282587
0.000126465,0.00015963,0.000178664,0.000175762,0.000195795,0.00017854,0.000187017,0.000158933,0.00405118,0.00939537,0.00454082,0.00242162
0.000337166,0.000196784,0.000166399,0.000203343,0.000303471,0.000453366,0.00184252,0.0029878,0.00487143,0.00854669,0.00390043,0.00262921
0.000203759,0.000209791,0.000187592,0.0001964,0.000187956,0.000150326,0.00502644,0.0108494,0.00670521,0.0070452,0.00330764,0.00168674
0.000152724,0.000162778,0.000193457,0.000221646,0.000229027,0.000235201,0.00376371,0.00926053,0.00190328,0.00599779,0.00289055,0.00294727
0.000492986,0.000301603,0.000271281,0.000296415,0.000323542,0.000282582,0.00321845,0.00749775,0.00379989,0.0058864,0.00282023,0.00257199
0.000234333,0.000168621,0.000221909,0.000324887,0.00549838,0.0116479,0.00275498,0.00611826,0.00487981,0.00547982,0.00276735,0.0019458
0.000243164,0.00022643,0.000166309,0.000181172,0.00428822,0.010153,0.00618867,0.00396864,0.0039165,0.00498513,0.00256653,0.00221212
0.00019266,0.000166093,0.000129998,0.000274446,0.00258372,0.00677346,0.0047666,0.00636021,0.00263949,0.00351638,0.00175057,0.00170665
0.000239256,0.000181715,0.000349904,0.00531297,0.0145167,0.0117035,0.0018065,0.00438333,0.00178665,0.00289163,0.0014258,0.00204976
0.000212938,0.000205899,0.000237945,0.0046873,0.00883659,0.00305873,0.00280996,0.00294743,0.00200116,0.0022235,0.00127298,0.00199659
0.000288253,0.000210847,0.000296611,0.00569804,0.0151561,0.0129361,0.00543072,0.00378968,0.00266865,0.00240877,0.00138528,0.00209523
0.0120609,0.00569842,0.000587362,0.00249149,0.00428452,0.00484418,0.00321966,0.00424199,0.00246691,0.00215339,0.0021986,0.0155898
0.0110212,0.00487612,0.000162106,0.00133712,0.0015578,0.00323368,0.00118212,0.00514356,0.00142832,0.00235111,0.00134438,0.0144324
0.0088271,0.00409822,0.000216587,0.00299389,0.00857457,0.00832792,0.00386648,0.00447162,0.00251065,0.00178912,0.00104481,0.0109088
