1.62991e-5,1.94269e-5,1.96569e-5,1.66376e-5,1.51922e-5,1.15639e-5,9.53118e-6,9.69624e-6,9.58502e-6,2.77095e-5,1.99954e-5,1.3279e-5
0.00382853,0.00200007,0.00131802,0.00108313,0.000692746,0.000944037,0.00359593,0.00475829,0.00254559,0.00167918,0.00113785,0.00265593
0.00844059,0.00555014,0.00201363,0.0011846,0.000791861,0.000804455,0.00349162,0.00754532,0.00372214,0.00058971,0.0012996,0.00459707
0.00200976,0.00205838,0.000719972,0.00152084,0.00113076,0.00096014,0.00273364,0.00565258,0.00315432,0.00111242,0.00100698,0.000434189
0.00866082,0.00542503,0.0012023,0.00087702,0.000721113,0.000906468,0.00225072,0.00564592,0.00326616,0.000889806,0.000722697,0.00246427
0.0191957,0.00847477,0.0015446,0.00124794,0.000569225,0.000569127,0.0038396,0.0073768,0.00340914,0.000452072,0.000755876,0.00897123
0.0161572,0.00777661,0.00122143,0.000643278,0.000618619,0.000861699,0.00162163,0.00403976,0.00231186,0.000472578,0.000575739,0.00663881
0.010297,0.00680755,0.00159368,0.000898766,0.00091789,0.000685327,0.00203799,0.00471548,0.00241066,0.00067002,0.000484522,0.00389389
0.00374011,0.00223537,0.000970447,0.00102668,0.000495033,0.000347037,0.000681705,0.00173871,0.00148369,0.00051668,0.00110064,0.001508
0.00353923,0.00112516,0.00127022,0.00186513,0.000942264,0.000369104,0.00110552,0.00183227,0.00113706,0.000304035,0.000397852,0.00119917
0.01276,0.00705207,0.00165307,0.00236192,0.00131468,0.000476629,0.000261435,0.00194662,0.00183416,0.000618064,0.00036973,0.00533814
0.0134074,0.0073473,0.000825328,0.00116963,0.000905503,0.000563676,0.00157335,0.00304616,0.00149255,0.000489985,0.000697699,0.00532077
0.00896258,0.00494647,0.00104479,0.00211199,0.00728898,0.0165574,0.00935233,0.00224137,0.00216242,0.0014841,0.00100304,0.00383755
0.0065168,0.00401335,0.001587,0.00223905,0.00351414,0.00459131,0.00155923,0.00206041,0.00146212,0.000709266,0.000928986,0.00203563
0.00628002,0.00332585,0.000745533,0.000931208,0.00594897,0.0124745,0.00710509,0.00321268,0.00202579,0.000635566,0.000615615,0.00244578
0.00679975,0.00343745,0.000706258,0.00114455,0.00514445,0.0113765,0.00557497,0.00202994,0.00146636,0.000654303,0.00046736,0.00292264
0.00561884,0.00387903,0.00101917,0.00201697,0.00974174,0.0192372,0.0112555,0.00347226,0.00216301,0.000785412,0.000626874,0.00194807
0.00791002,0.00409765,0.000751684,0.00128942,0.006781,0.0158607,0.010479,0.00492504,0.002237,0.000802069,0.000625889,0.00355904
0.00797006,0.0041872,0.00114384,0.00166421,0.00627089,0.0140679,0.00883968,0.0036165,0.00202916,0.000593951,0.000625657,0.00367125
0.00657121,0.00324009,0.000715345,0.00099547,0.00442201,0.0116111,0.0067186,0.00265635,0.0015728,0.000485378,0.000503036,0.00256397
0.00252779,0.00101174,0.000817157,0.00121022,0.00309451,0.00825463,0.00516939,0.00238174,0.00149662,0.000408721,0.000408145,0.00165155
0.00433903,0.00191192,0.000639287,0.00114748,0.00413299,0.00972005,0.00725413,0.00300247,0.00074437,0.000410492,0.000577193,0.00190893
0.00526391,0.00341524,0.00188304,0.00158121,0.00237442,0.00676449,0.00541106,0.00241052,0.000907254,0.000224455,0.000447216,0.0024826
0.00266687,0.00602239,0.0143487,0.0083029,0.0020354,0.00957772,0.00723128,0.0033266,0.000999835,0.000763588,0.000812069,0.00106096
0.00126951,0.00255147,0.00167393,0.00238399,0.00175236,0.00749807,0.0074701,0.00448926,0.00195139,0.000816876,0.000588093,0.000545307
0.00134878,0.00765499,0.0178944,0.00879425,0.00248448,0.00631681,0.00462997,0.00257153,0.00082703,0.000613789,0.000899664,0.00119892
0.000549135,0.0101925,0.0235352,0.0119025,0.00254378,0.00248918,0.00319987,0.00255902,0.000924057,0.000507974,0.000665155,0.000952157
0.00160616,0.00918515,0.021042,0.0116215,0.00223516,0.00750339,0.0061248,0.00410607,0.0018055,0.000415502,0.00045928,0.000762076
0.00433695,0.00686014,0.0133433,0.0067666,0.00232739,0.00659634,0.00512432,0.00173812,0.000623102,0.000466251,0.00043568,0.00225176
0.00243658,0.0087886,0.0184026,0.00938594,0.00238369,0.00413463,0.00337529,0.00282789,0.00130432,0.000370564,0.00025595,0.00108949
0.00129251,0.00742836,0.0190813,0.0102418,0.00300535,0.00478678,0.00303709,0.00117936,0.000575831,0.000458959,0.000539442,0.000458004
0.00119118,0.00748324,0.0198999,0.00963874,0.00193227,0.00372729,0.00207282,0.000557282,0.000420032,0.000424237,0.000314231,0.000619627
0.00199563,0.00628845,0.0156669,0.00746859,0.00173347,0.00281857,0.00178357,0.00107159,0.000488742,0.000329036,0.000467432,0.00136903
0.00133236,0.00413868,0.00993085,0.0036035,0.00208297,0.00243557,0.00164656,0.00109951,0.000669374,0.000746201,0.000866548,0.00128636
0.00262019,0.000504716,0.00868292,0.0140515,0.00437958,0.00387306,0.00298261,0.00149735,0.000648579,0.00055181,0.000967614,0.00167286
